id,price
Beras Medium/Sumatera Selatan/2024-10-01,12677.683
Beras Medium/Sumatera Selatan/2024-10-02,12686.529
Beras Medium/Sumatera Selatan/2024-10-03,12658.865
Beras Medium/Sumatera Selatan/2024-10-04,12659.113
Beras Medium/Sumatera Selatan/2024-10-05,12647.31
Beras Medium/Sumatera Selatan/2024-10-06,12651.18
Beras Medium/Sumatera Selatan/2024-10-07,12734.044
Beras Medium/Sumatera Selatan/2024-10-08,12733.438
Beras Medium/Sumatera Selatan/2024-10-09,12741.267
Beras Medium/Sumatera Selatan/2024-10-10,12709.421
Beras Medium/Sumatera Selatan/2024-10-11,12707.138
Beras Medium/Sumatera Selatan/2024-10-12,12683.45
Beras Medium/Sumatera Selatan/2024-10-13,12696.088
Beras Medium/Sumatera Selatan/2024-10-14,12873.547
Beras Medium/Sumatera Selatan/2024-10-15,12861.211
Beras Medium/Sumatera Selatan/2024-10-16,12861.045
Beras Medium/Sumatera Selatan/2024-10-17,12859.199
Beras Medium/Sumatera Selatan/2024-10-18,12821.904
Beras Medium/Sumatera Selatan/2024-10-19,12826.706
Beras Medium/Sumatera Selatan/2024-10-20,12834.202
Beras Medium/Sumatera Selatan/2024-10-21,12942.225
Beras Medium/Sumatera Selatan/2024-10-22,12928.85
Beras Medium/Sumatera Selatan/2024-10-23,12908.871
Beras Medium/Sumatera Selatan/2024-10-24,12963.016
Beras Medium/Sumatera Selatan/2024-10-25,12963.016
Beras Medium/Sumatera Selatan/2024-10-26,12962.821
Beras Medium/Sumatera Selatan/2024-10-27,12975.241
Beras Medium/Sumatera Selatan/2024-10-28,12964.793
Beras Medium/Sumatera Selatan/2024-10-29,12955.61
Beras Medium/Sumatera Selatan/2024-10-30,12948.533
Beras Medium/Sumatera Selatan/2024-10-31,12961.931
Beras Medium/Sumatera Selatan/2024-11-01,12953.307
Beras Medium/Sumatera Selatan/2024-11-02,12940.224
Beras Medium/Sumatera Selatan/2024-11-03,12948.707
Beras Medium/Sumatera Selatan/2024-11-04,12957.392
Beras Medium/Sumatera Selatan/2024-11-05,12944.453
Beras Medium/Sumatera Selatan/2024-11-06,12943.061
Beras Medium/Sumatera Selatan/2024-11-07,12957.328
Beras Medium/Sumatera Selatan/2024-11-08,12951.359
Beras Medium/Sumatera Selatan/2024-11-09,12938.266
Beras Medium/Sumatera Selatan/2024-11-10,12945.803
Beras Medium/Sumatera Selatan/2024-11-11,12959.607
Beras Medium/Sumatera Selatan/2024-11-12,12933.743
Beras Medium/Sumatera Selatan/2024-11-13,12930.985
Beras Medium/Sumatera Selatan/2024-11-14,12930.397
Beras Medium/Sumatera Selatan/2024-11-15,12920.589
Beras Medium/Sumatera Selatan/2024-11-16,12899.62
Beras Medium/Sumatera Selatan/2024-11-17,12907.0
Beras Medium/Sumatera Selatan/2024-11-18,12903.011
Beras Medium/Sumatera Selatan/2024-11-19,12904.911
Beras Medium/Sumatera Selatan/2024-11-20,12902.205
Beras Medium/Sumatera Selatan/2024-11-21,12909.938
Beras Medium/Sumatera Selatan/2024-11-22,12874.811
Beras Medium/Sumatera Selatan/2024-11-23,12875.04
Beras Medium/Sumatera Selatan/2024-11-24,12924.713
Beras Medium/Sumatera Selatan/2024-11-25,12903.961
Beras Medium/Sumatera Selatan/2024-11-26,12903.356
Beras Medium/Sumatera Selatan/2024-11-27,12889.967
Beras Medium/Sumatera Selatan/2024-11-28,12908.781
Beras Medium/Sumatera Selatan/2024-11-29,12891.92
Beras Medium/Sumatera Selatan/2024-11-30,12910.402
Beras Medium/Sumatera Selatan/2024-12-01,12834.441
Beras Medium/Sumatera Selatan/2024-12-02,12840.261
Beras Medium/Sumatera Selatan/2024-12-03,12828.536
Beras Medium/Sumatera Selatan/2024-12-04,12840.869
Beras Medium/Sumatera Selatan/2024-12-05,12832.461
Beras Medium/Sumatera Selatan/2024-12-06,12831.849
Beras Medium/Sumatera Selatan/2024-12-07,12828.025
Beras Medium/Sumatera Selatan/2024-12-08,12825.009
Beras Medium/Sumatera Selatan/2024-12-09,12837.607
Beras Medium/Sumatera Selatan/2024-12-10,12835.108
Beras Medium/Sumatera Selatan/2024-12-11,12844.395
Beras Medium/Sumatera Selatan/2024-12-12,12817.512
Beras Medium/Sumatera Selatan/2024-12-13,12794.804
Beras Medium/Sumatera Selatan/2024-12-14,12776.164
Beras Medium/Sumatera Selatan/2024-12-15,12790.05
Beras Medium/Sumatera Selatan/2024-12-16,12765.653
Beras Medium/Sumatera Selatan/2024-12-17,12766.639
Beras Medium/Sumatera Selatan/2024-12-18,12782.187
Beras Medium/Sumatera Selatan/2024-12-19,12776.291
Beras Medium/Sumatera Selatan/2024-12-20,12751.137
Beras Medium/Sumatera Selatan/2024-12-21,12746.964
Beras Medium/Sumatera Selatan/2024-12-22,12739.983
Beras Medium/Sumatera Selatan/2024-12-23,12752.147
Beras Medium/Sumatera Selatan/2024-12-24,12778.128
Beras Medium/Sumatera Selatan/2024-12-25,12775.527
Beras Medium/Sumatera Selatan/2024-12-26,12777.361
Beras Medium/Sumatera Selatan/2024-12-27,12771.278
Beras Medium/Sumatera Selatan/2024-12-28,12773.447
Beras Medium/Sumatera Selatan/2024-12-29,12771.821
Beras Medium/Sumatera Selatan/2024-12-30,13028.951
Beras Medium/Sumatera Selatan/2024-12-31,13034.475
