id,price
Bawang Putih Bonggol/Riau/2024-10-01,37900.008
Bawang Putih Bonggol/Riau/2024-10-02,37899.633
Bawang Putih Bonggol/Riau/2024-10-03,37423.453
Bawang Putih Bonggol/Riau/2024-10-04,37388.543
Bawang Putih Bonggol/Riau/2024-10-05,37683.508
Bawang Putih Bonggol/Riau/2024-10-06,37688.19
Bawang Putih Bonggol/Riau/2024-10-07,37761.945
Bawang Putih Bonggol/Riau/2024-10-08,37518.137
Bawang Putih Bonggol/Riau/2024-10-09,37912.816
Bawang Putih Bonggol/Riau/2024-10-10,37585.586
Bawang Putih Bonggol/Riau/2024-10-11,37551.14
Bawang Putih Bonggol/Riau/2024-10-12,37959.992
Bawang Putih Bonggol/Riau/2024-10-13,38148.727
Bawang Putih Bonggol/Riau/2024-10-14,37878.758
Bawang Putih Bonggol/Riau/2024-10-15,37979.35
Bawang Putih Bonggol/Riau/2024-10-16,38372.637
Bawang Putih Bonggol/Riau/2024-10-17,38094.465
Bawang Putih Bonggol/Riau/2024-10-18,38148.43
Bawang Putih Bonggol/Riau/2024-10-19,38258.99
Bawang Putih Bonggol/Riau/2024-10-20,38241.926
Bawang Putih Bonggol/Riau/2024-10-21,38178.402
Bawang Putih Bonggol/Riau/2024-10-22,38076.35
Bawang Putih Bonggol/Riau/2024-10-23,38084.875
Bawang Putih Bonggol/Riau/2024-10-24,38054.855
Bawang Putih Bonggol/Riau/2024-10-25,38054.625
Bawang Putih Bonggol/Riau/2024-10-26,38023.867
Bawang Putih Bonggol/Riau/2024-10-27,38049.574
Bawang Putih Bonggol/Riau/2024-10-28,38052.61
Bawang Putih Bonggol/Riau/2024-10-29,37950.56
Bawang Putih Bonggol/Riau/2024-10-30,37959.082
Bawang Putih Bonggol/Riau/2024-10-31,37938.523
Bawang Putih Bonggol/Riau/2024-11-01,37918.035
Bawang Putih Bonggol/Riau/2024-11-02,37969.473
Bawang Putih Bonggol/Riau/2024-11-03,37683.508
Bawang Putih Bonggol/Riau/2024-11-04,37577.797
Bawang Putih Bonggol/Riau/2024-11-05,37404.105
Bawang Putih Bonggol/Riau/2024-11-06,37624.516
Bawang Putih Bonggol/Riau/2024-11-07,37545.855
Bawang Putih Bonggol/Riau/2024-11-08,37334.887
Bawang Putih Bonggol/Riau/2024-11-09,37976.492
Bawang Putih Bonggol/Riau/2024-11-10,37923.4
Bawang Putih Bonggol/Riau/2024-11-11,37714.016
Bawang Putih Bonggol/Riau/2024-11-12,37756.785
Bawang Putih Bonggol/Riau/2024-11-13,38148.727
Bawang Putih Bonggol/Riau/2024-11-14,37752.215
Bawang Putih Bonggol/Riau/2024-11-15,37828.89
Bawang Putih Bonggol/Riau/2024-11-16,38372.637
Bawang Putih Bonggol/Riau/2024-11-17,38372.637
Bawang Putih Bonggol/Riau/2024-11-18,38315.24
Bawang Putih Bonggol/Riau/2024-11-19,38248.914
Bawang Putih Bonggol/Riau/2024-11-20,38175.12
Bawang Putih Bonggol/Riau/2024-11-21,38054.855
Bawang Putih Bonggol/Riau/2024-11-22,38054.625
Bawang Putih Bonggol/Riau/2024-11-23,38154.387
Bawang Putih Bonggol/Riau/2024-11-24,38180.094
Bawang Putih Bonggol/Riau/2024-11-25,38178.402
Bawang Putih Bonggol/Riau/2024-11-26,37950.56
Bawang Putih Bonggol/Riau/2024-11-27,37959.082
Bawang Putih Bonggol/Riau/2024-11-28,37929.062
Bawang Putih Bonggol/Riau/2024-11-29,37928.832
Bawang Putih Bonggol/Riau/2024-11-30,38023.867
Bawang Putih Bonggol/Riau/2024-12-01,38213.0
Bawang Putih Bonggol/Riau/2024-12-02,37904.76
Bawang Putih Bonggol/Riau/2024-12-03,37329.516
Bawang Putih Bonggol/Riau/2024-12-04,37613.67
Bawang Putih Bonggol/Riau/2024-12-05,37425.293
Bawang Putih Bonggol/Riau/2024-12-06,37350.15
Bawang Putih Bonggol/Riau/2024-12-07,37937.113
Bawang Putih Bonggol/Riau/2024-12-08,37738.64
Bawang Putih Bonggol/Riau/2024-12-09,37801.324
Bawang Putih Bonggol/Riau/2024-12-10,37684.996
Bawang Putih Bonggol/Riau/2024-12-11,37849.195
Bawang Putih Bonggol/Riau/2024-12-12,37669.332
Bawang Putih Bonggol/Riau/2024-12-13,37810.6
Bawang Putih Bonggol/Riau/2024-12-14,38094.46
Bawang Putih Bonggol/Riau/2024-12-15,38167.016
Bawang Putih Bonggol/Riau/2024-12-16,38184.973
Bawang Putih Bonggol/Riau/2024-12-17,38184.973
Bawang Putih Bonggol/Riau/2024-12-18,38502.902
Bawang Putih Bonggol/Riau/2024-12-19,38172.773
Bawang Putih Bonggol/Riau/2024-12-20,38054.582
Bawang Putih Bonggol/Riau/2024-12-21,38154.387
Bawang Putih Bonggol/Riau/2024-12-22,38180.094
Bawang Putih Bonggol/Riau/2024-12-23,38178.402
Bawang Putih Bonggol/Riau/2024-12-24,38076.35
Bawang Putih Bonggol/Riau/2024-12-25,38084.875
Bawang Putih Bonggol/Riau/2024-12-26,37929.062
Bawang Putih Bonggol/Riau/2024-12-27,37928.832
Bawang Putih Bonggol/Riau/2024-12-28,38023.867
Bawang Putih Bonggol/Riau/2024-12-29,38049.574
Bawang Putih Bonggol/Riau/2024-12-30,38034.91
Bawang Putih Bonggol/Riau/2024-12-31,37971.676
