id,price
Cabai Merah Keriting/Sulawesi Tengah/2024-10-01,44400.293
Cabai Merah Keriting/Sulawesi Tengah/2024-10-02,44335.934
Cabai Merah Keriting/Sulawesi Tengah/2024-10-03,44342.46
Cabai Merah Keriting/Sulawesi Tengah/2024-10-04,44342.46
Cabai Merah Keriting/Sulawesi Tengah/2024-10-05,43591.133
Cabai Merah Keriting/Sulawesi Tengah/2024-10-06,43952.4
Cabai Merah Keriting/Sulawesi Tengah/2024-10-07,44540.062
Cabai Merah Keriting/Sulawesi Tengah/2024-10-08,44400.293
Cabai Merah Keriting/Sulawesi Tengah/2024-10-09,44335.934
Cabai Merah Keriting/Sulawesi Tengah/2024-10-10,44233.89
Cabai Merah Keriting/Sulawesi Tengah/2024-10-11,44233.89
Cabai Merah Keriting/Sulawesi Tengah/2024-10-12,43591.133
Cabai Merah Keriting/Sulawesi Tengah/2024-10-13,43952.4
Cabai Merah Keriting/Sulawesi Tengah/2024-10-14,44630.52
Cabai Merah Keriting/Sulawesi Tengah/2024-10-15,44512.555
Cabai Merah Keriting/Sulawesi Tengah/2024-10-16,44657.6
Cabai Merah Keriting/Sulawesi Tengah/2024-10-17,44664.13
Cabai Merah Keriting/Sulawesi Tengah/2024-10-18,44342.46
Cabai Merah Keriting/Sulawesi Tengah/2024-10-19,42272.08
Cabai Merah Keriting/Sulawesi Tengah/2024-10-20,42703.14
Cabai Merah Keriting/Sulawesi Tengah/2024-10-21,43346.746
Cabai Merah Keriting/Sulawesi Tengah/2024-10-22,43228.105
Cabai Merah Keriting/Sulawesi Tengah/2024-10-23,43163.746
Cabai Merah Keriting/Sulawesi Tengah/2024-10-24,43143.703
Cabai Merah Keriting/Sulawesi Tengah/2024-10-25,42336.65
Cabai Merah Keriting/Sulawesi Tengah/2024-10-26,41350.91
Cabai Merah Keriting/Sulawesi Tengah/2024-10-27,41363.848
Cabai Merah Keriting/Sulawesi Tengah/2024-10-28,40073.918
Cabai Merah Keriting/Sulawesi Tengah/2024-10-29,40954.668
Cabai Merah Keriting/Sulawesi Tengah/2024-10-30,40954.668
Cabai Merah Keriting/Sulawesi Tengah/2024-10-31,40961.195
Cabai Merah Keriting/Sulawesi Tengah/2024-11-01,44342.46
Cabai Merah Keriting/Sulawesi Tengah/2024-11-02,43591.133
Cabai Merah Keriting/Sulawesi Tengah/2024-11-03,43952.4
Cabai Merah Keriting/Sulawesi Tengah/2024-11-04,48754.906
Cabai Merah Keriting/Sulawesi Tengah/2024-11-05,49180.72
Cabai Merah Keriting/Sulawesi Tengah/2024-11-06,49294.883
Cabai Merah Keriting/Sulawesi Tengah/2024-11-07,49020.168
Cabai Merah Keriting/Sulawesi Tengah/2024-11-08,48377.273
Cabai Merah Keriting/Sulawesi Tengah/2024-11-09,48579.31
Cabai Merah Keriting/Sulawesi Tengah/2024-11-10,49379.887
Cabai Merah Keriting/Sulawesi Tengah/2024-11-11,56870.46
Cabai Merah Keriting/Sulawesi Tengah/2024-11-12,57879.46
Cabai Merah Keriting/Sulawesi Tengah/2024-11-13,57879.46
Cabai Merah Keriting/Sulawesi Tengah/2024-11-14,58193.39
Cabai Merah Keriting/Sulawesi Tengah/2024-11-15,58341.61
Cabai Merah Keriting/Sulawesi Tengah/2024-11-16,58341.61
Cabai Merah Keriting/Sulawesi Tengah/2024-11-17,58341.61
Cabai Merah Keriting/Sulawesi Tengah/2024-11-18,57226.125
Cabai Merah Keriting/Sulawesi Tengah/2024-11-19,57226.125
Cabai Merah Keriting/Sulawesi Tengah/2024-11-20,57061.51
Cabai Merah Keriting/Sulawesi Tengah/2024-11-21,56733.37
Cabai Merah Keriting/Sulawesi Tengah/2024-11-22,55819.953
Cabai Merah Keriting/Sulawesi Tengah/2024-11-23,55100.93
Cabai Merah Keriting/Sulawesi Tengah/2024-11-24,54359.09
Cabai Merah Keriting/Sulawesi Tengah/2024-11-25,54680.51
Cabai Merah Keriting/Sulawesi Tengah/2024-11-26,55249.992
Cabai Merah Keriting/Sulawesi Tengah/2024-11-27,55769.688
Cabai Merah Keriting/Sulawesi Tengah/2024-11-28,55698.035
Cabai Merah Keriting/Sulawesi Tengah/2024-11-29,54784.617
Cabai Merah Keriting/Sulawesi Tengah/2024-11-30,54784.617
Cabai Merah Keriting/Sulawesi Tengah/2024-12-01,56440.555
Cabai Merah Keriting/Sulawesi Tengah/2024-12-02,62345.19
Cabai Merah Keriting/Sulawesi Tengah/2024-12-03,62336.7
Cabai Merah Keriting/Sulawesi Tengah/2024-12-04,63866.66
Cabai Merah Keriting/Sulawesi Tengah/2024-12-05,64354.78
Cabai Merah Keriting/Sulawesi Tengah/2024-12-06,65322.74
Cabai Merah Keriting/Sulawesi Tengah/2024-12-07,65990.06
Cabai Merah Keriting/Sulawesi Tengah/2024-12-08,66386.88
Cabai Merah Keriting/Sulawesi Tengah/2024-12-09,64669.51
Cabai Merah Keriting/Sulawesi Tengah/2024-12-10,65150.02
Cabai Merah Keriting/Sulawesi Tengah/2024-12-11,66915.32
Cabai Merah Keriting/Sulawesi Tengah/2024-12-12,68501.24
Cabai Merah Keriting/Sulawesi Tengah/2024-12-13,67588.04
Cabai Merah Keriting/Sulawesi Tengah/2024-12-14,71508.97
Cabai Merah Keriting/Sulawesi Tengah/2024-12-15,70485.6
Cabai Merah Keriting/Sulawesi Tengah/2024-12-16,71508.97
Cabai Merah Keriting/Sulawesi Tengah/2024-12-17,71508.97
Cabai Merah Keriting/Sulawesi Tengah/2024-12-18,71508.97
Cabai Merah Keriting/Sulawesi Tengah/2024-12-19,68501.24
Cabai Merah Keriting/Sulawesi Tengah/2024-12-20,66681.73
Cabai Merah Keriting/Sulawesi Tengah/2024-12-21,66622.85
Cabai Merah Keriting/Sulawesi Tengah/2024-12-22,66929.79
Cabai Merah Keriting/Sulawesi Tengah/2024-12-23,65126.242
Cabai Merah Keriting/Sulawesi Tengah/2024-12-24,65749.695
Cabai Merah Keriting/Sulawesi Tengah/2024-12-25,65662.73
Cabai Merah Keriting/Sulawesi Tengah/2024-12-26,64784.207
Cabai Merah Keriting/Sulawesi Tengah/2024-12-27,64784.207
Cabai Merah Keriting/Sulawesi Tengah/2024-12-28,64644.754
Cabai Merah Keriting/Sulawesi Tengah/2024-12-29,62554.887
Cabai Merah Keriting/Sulawesi Tengah/2024-12-30,44966.992
Cabai Merah Keriting/Sulawesi Tengah/2024-12-31,44166.37
