id,price
Gula Konsumsi/Nusa Tenggara Barat/2024-10-01,17746.01743110939
Gula Konsumsi/Nusa Tenggara Barat/2024-10-02,17730.568625990483
Gula Konsumsi/Nusa Tenggara Barat/2024-10-03,17778.007582935923
Gula Konsumsi/Nusa Tenggara Barat/2024-10-04,17744.350041515434
Gula Konsumsi/Nusa Tenggara Barat/2024-10-05,17758.125318689326
Gula Konsumsi/Nusa Tenggara Barat/2024-10-06,17751.690348004482
Gula Konsumsi/Nusa Tenggara Barat/2024-10-07,17737.680711828394
Gula Konsumsi/Nusa Tenggara Barat/2024-10-08,17756.866688384358
Gula Konsumsi/Nusa Tenggara Barat/2024-10-09,17705.74230960113
Gula Konsumsi/Nusa Tenggara Barat/2024-10-10,17730.083149435977
Gula Konsumsi/Nusa Tenggara Barat/2024-10-11,17712.274715034142
Gula Konsumsi/Nusa Tenggara Barat/2024-10-12,17743.29190733957
Gula Konsumsi/Nusa Tenggara Barat/2024-10-13,17745.120341877417
Gula Konsumsi/Nusa Tenggara Barat/2024-10-14,17739.87515379246
Gula Konsumsi/Nusa Tenggara Barat/2024-10-15,17769.993447371242
Gula Konsumsi/Nusa Tenggara Barat/2024-10-16,17751.560138955694
Gula Konsumsi/Nusa Tenggara Barat/2024-10-17,17770.24886624086
Gula Konsumsi/Nusa Tenggara Barat/2024-10-18,17768.064064528586
Gula Konsumsi/Nusa Tenggara Barat/2024-10-19,17742.2898918031
Gula Konsumsi/Nusa Tenggara Barat/2024-10-20,17755.80976739426
Gula Konsumsi/Nusa Tenggara Barat/2024-10-21,17686.710112769295
Gula Konsumsi/Nusa Tenggara Barat/2024-10-22,17726.500748582483
Gula Konsumsi/Nusa Tenggara Barat/2024-10-23,17726.658205110976
Gula Konsumsi/Nusa Tenggara Barat/2024-10-24,17737.189113858218
Gula Konsumsi/Nusa Tenggara Barat/2024-10-25,17740.719906221126
Gula Konsumsi/Nusa Tenggara Barat/2024-10-26,17733.52744230292
Gula Konsumsi/Nusa Tenggara Barat/2024-10-27,17772.77824372748
Gula Konsumsi/Nusa Tenggara Barat/2024-10-28,17748.52600774934
Gula Konsumsi/Nusa Tenggara Barat/2024-10-29,17772.104071025664
Gula Konsumsi/Nusa Tenggara Barat/2024-10-30,17769.108158059084
Gula Konsumsi/Nusa Tenggara Barat/2024-10-31,17736.83861235321
Gula Konsumsi/Nusa Tenggara Barat/2024-11-01,17754.35334296906
Gula Konsumsi/Nusa Tenggara Barat/2024-11-02,17672.659800902868
Gula Konsumsi/Nusa Tenggara Barat/2024-11-03,17722.61277704564
Gula Konsumsi/Nusa Tenggara Barat/2024-11-04,17716.428046310793
Gula Konsumsi/Nusa Tenggara Barat/2024-11-05,17730.868624604074
Gula Konsumsi/Nusa Tenggara Barat/2024-11-06,17740.778163513714
Gula Konsumsi/Nusa Tenggara Barat/2024-11-07,17731.706805705027
Gula Konsumsi/Nusa Tenggara Barat/2024-11-08,17770.298406044927
Gula Konsumsi/Nusa Tenggara Barat/2024-11-09,17745.16709881465
Gula Konsumsi/Nusa Tenggara Barat/2024-11-10,17763.99175541516
Gula Konsumsi/Nusa Tenggara Barat/2024-11-11,17760.213217515273
Gula Konsumsi/Nusa Tenggara Barat/2024-11-12,17735.882957139682
Gula Konsumsi/Nusa Tenggara Barat/2024-11-13,17752.51671293914
Gula Konsumsi/Nusa Tenggara Barat/2024-11-14,17684.716905745197
Gula Konsumsi/Nusa Tenggara Barat/2024-11-15,17723.165511128358
Gula Konsumsi/Nusa Tenggara Barat/2024-11-16,17715.59688471885
Gula Konsumsi/Nusa Tenggara Barat/2024-11-17,17733.80978587009
Gula Konsumsi/Nusa Tenggara Barat/2024-11-18,17738.978230339275
Gula Konsumsi/Nusa Tenggara Barat/2024-11-19,17731.75186776521
Gula Konsumsi/Nusa Tenggara Barat/2024-11-20,17767.946069196434
Gula Konsumsi/Nusa Tenggara Barat/2024-11-21,17745.200330457243
Gula Konsumsi/Nusa Tenggara Barat/2024-11-22,17765.647913975125
Gula Konsumsi/Nusa Tenggara Barat/2024-11-23,17762.6378819194
Gula Konsumsi/Nusa Tenggara Barat/2024-11-24,17735.078653004155
Gula Konsumsi/Nusa Tenggara Barat/2024-11-25,17751.05512263998
Gula Konsumsi/Nusa Tenggara Barat/2024-11-26,17677.985225278622
Gula Konsumsi/Nusa Tenggara Barat/2024-11-27,17720.88002522913
Gula Konsumsi/Nusa Tenggara Barat/2024-11-28,17716.192703109395
Gula Konsumsi/Nusa Tenggara Barat/2024-11-29,17730.70132426501
Gula Konsumsi/Nusa Tenggara Barat/2024-11-30,17737.02256722619
Gula Konsumsi/Nusa Tenggara Barat/2024-12-01,17729.16042857843
Gula Konsumsi/Nusa Tenggara Barat/2024-12-02,17767.142543660324
Gula Konsumsi/Nusa Tenggara Barat/2024-12-03,17743.093857774053
Gula Konsumsi/Nusa Tenggara Barat/2024-12-04,17763.94397495758
Gula Konsumsi/Nusa Tenggara Barat/2024-12-05,17760.669119375554
Gula Konsumsi/Nusa Tenggara Barat/2024-12-06,17732.77989817935
Gula Konsumsi/Nusa Tenggara Barat/2024-12-07,17749.463760511746
Gula Konsumsi/Nusa Tenggara Barat/2024-12-08,17675.56499870676
Gula Konsumsi/Nusa Tenggara Barat/2024-12-09,17719.091680255096
Gula Konsumsi/Nusa Tenggara Barat/2024-12-10,17712.93057682213
Gula Konsumsi/Nusa Tenggara Barat/2024-12-11,17728.71567949571
Gula Konsumsi/Nusa Tenggara Barat/2024-12-12,17735.746148176666
