id,price
Gula Konsumsi/Sulawesi Tengah/2024-10-01,18730.938100846884
Gula Konsumsi/Sulawesi Tengah/2024-10-02,18632.475055571227
Gula Konsumsi/Sulawesi Tengah/2024-10-03,18649.78747824336
Gula Konsumsi/Sulawesi Tengah/2024-10-04,18635.384160511723
Gula Konsumsi/Sulawesi Tengah/2024-10-05,18670.295642720783
Gula Konsumsi/Sulawesi Tengah/2024-10-06,18686.03353292372
Gula Konsumsi/Sulawesi Tengah/2024-10-07,18663.51074964773
Gula Konsumsi/Sulawesi Tengah/2024-10-08,18643.179420844946
Gula Konsumsi/Sulawesi Tengah/2024-10-09,18639.8318377516
Gula Konsumsi/Sulawesi Tengah/2024-10-10,18643.49188050841
Gula Konsumsi/Sulawesi Tengah/2024-10-11,18643.351993065047
Gula Konsumsi/Sulawesi Tengah/2024-10-12,18589.41775567371
Gula Konsumsi/Sulawesi Tengah/2024-10-13,18676.896176885777
Gula Konsumsi/Sulawesi Tengah/2024-10-14,18593.646405275158
Gula Konsumsi/Sulawesi Tengah/2024-10-15,18629.684356737816
Gula Konsumsi/Sulawesi Tengah/2024-10-16,18579.031019896083
Gula Konsumsi/Sulawesi Tengah/2024-10-17,18635.465269700166
Gula Konsumsi/Sulawesi Tengah/2024-10-18,18640.85955392111
Gula Konsumsi/Sulawesi Tengah/2024-10-19,18618.028783995767
Gula Konsumsi/Sulawesi Tengah/2024-10-20,18596.747798167373
Gula Konsumsi/Sulawesi Tengah/2024-10-21,18569.446557512612
Gula Konsumsi/Sulawesi Tengah/2024-10-22,18590.2516949746
Gula Konsumsi/Sulawesi Tengah/2024-10-23,18602.802194384
Gula Konsumsi/Sulawesi Tengah/2024-10-24,18575.825869291115
Gula Konsumsi/Sulawesi Tengah/2024-10-25,18641.585171063623
Gula Konsumsi/Sulawesi Tengah/2024-10-26,18546.90632610296
Gula Konsumsi/Sulawesi Tengah/2024-10-27,18590.157367550742
Gula Konsumsi/Sulawesi Tengah/2024-10-28,18530.733435025697
Gula Konsumsi/Sulawesi Tengah/2024-10-29,18599.753707392952
Gula Konsumsi/Sulawesi Tengah/2024-10-30,18594.20750279559
Gula Konsumsi/Sulawesi Tengah/2024-10-31,18579.01947329194
Gula Konsumsi/Sulawesi Tengah/2024-11-01,18551.939112925553
Gula Konsumsi/Sulawesi Tengah/2024-11-02,18542.93803553081
Gula Konsumsi/Sulawesi Tengah/2024-11-03,18550.228145511308
Gula Konsumsi/Sulawesi Tengah/2024-11-04,18550.41875486747
Gula Konsumsi/Sulawesi Tengah/2024-11-05,18548.22192567312
Gula Konsumsi/Sulawesi Tengah/2024-11-06,18607.64798718834
Gula Konsumsi/Sulawesi Tengah/2024-11-07,18516.161416874555
Gula Konsumsi/Sulawesi Tengah/2024-11-08,18548.063603418857
Gula Konsumsi/Sulawesi Tengah/2024-11-09,18506.881301057627
Gula Konsumsi/Sulawesi Tengah/2024-11-10,18559.773588984375
Gula Konsumsi/Sulawesi Tengah/2024-11-11,18565.490280621703
Gula Konsumsi/Sulawesi Tengah/2024-11-12,18544.916776796206
Gula Konsumsi/Sulawesi Tengah/2024-11-13,18522.312894351737
Gula Konsumsi/Sulawesi Tengah/2024-11-14,18508.066664601058
Gula Konsumsi/Sulawesi Tengah/2024-11-15,18519.410056882796
Gula Konsumsi/Sulawesi Tengah/2024-11-16,18524.292535103094
Gula Konsumsi/Sulawesi Tengah/2024-11-17,18495.42268347003
Gula Konsumsi/Sulawesi Tengah/2024-11-18,18566.55236337497
Gula Konsumsi/Sulawesi Tengah/2024-11-19,18476.540017704556
Gula Konsumsi/Sulawesi Tengah/2024-11-20,18514.21307426861
Gula Konsumsi/Sulawesi Tengah/2024-11-21,18462.82458673975
Gula Konsumsi/Sulawesi Tengah/2024-11-22,18523.14836526056
Gula Konsumsi/Sulawesi Tengah/2024-11-23,18524.384135290824
Gula Konsumsi/Sulawesi Tengah/2024-11-24,18505.158628738438
Gula Konsumsi/Sulawesi Tengah/2024-11-25,18481.251927992478
Gula Konsumsi/Sulawesi Tengah/2024-11-26,18464.741167070388
Gula Konsumsi/Sulawesi Tengah/2024-11-27,18477.627994247705
Gula Konsumsi/Sulawesi Tengah/2024-11-28,18483.214810437854
Gula Konsumsi/Sulawesi Tengah/2024-11-29,18465.32912034158
Gula Konsumsi/Sulawesi Tengah/2024-11-30,18530.14331029473
Gula Konsumsi/Sulawesi Tengah/2024-12-01,18438.020668686477
Gula Konsumsi/Sulawesi Tengah/2024-12-02,18475.290262919643
Gula Konsumsi/Sulawesi Tengah/2024-12-03,18425.218211407442
Gula Konsumsi/Sulawesi Tengah/2024-12-04,18485.521114158484
Gula Konsumsi/Sulawesi Tengah/2024-12-05,18486.262577190024
Gula Konsumsi/Sulawesi Tengah/2024-12-06,18467.843899239288
Gula Konsumsi/Sulawesi Tengah/2024-12-07,18443.39746298645
Gula Konsumsi/Sulawesi Tengah/2024-12-08,18430.240838821228
Gula Konsumsi/Sulawesi Tengah/2024-12-09,18440.683966427154
Gula Konsumsi/Sulawesi Tengah/2024-12-10,18444.219072577744
Gula Konsumsi/Sulawesi Tengah/2024-12-11,18427.2366882296
Gula Konsumsi/Sulawesi Tengah/2024-12-12,18492.72843998852
Gula Konsumsi/Sulawesi Tengah/2024-12-13,18401.63506541287
Gula Konsumsi/Sulawesi Tengah/2024-12-14,18437.292726168114
Gula Konsumsi/Sulawesi Tengah/2024-12-15,18389.638661429162
Gula Konsumsi/Sulawesi Tengah/2024-12-16,18447.507759557546
Gula Konsumsi/Sulawesi Tengah/2024-12-17,18450.080634458456
Gula Konsumsi/Sulawesi Tengah/2024-12-18,18430.63852306935
Gula Konsumsi/Sulawesi Tengah/2024-12-19,18407.008878646826
Gula Konsumsi/Sulawesi Tengah/2024-12-20,18392.19041379209
Gula Konsumsi/Sulawesi Tengah/2024-12-21,18403.87936340282
Gula Konsumsi/Sulawesi Tengah/2024-12-22,18408.65536560833
Gula Konsumsi/Sulawesi Tengah/2024-12-23,18387.405017555102
Gula Konsumsi/Sulawesi Tengah/2024-12-24,18454.491379017916
Gula Konsumsi/Sulawesi Tengah/2024-12-25,18363.35443705994
Gula Konsumsi/Sulawesi Tengah/2024-12-26,18400.302302076925
Gula Konsumsi/Sulawesi Tengah/2024-12-27,18350.47850330717
Gula Konsumsi/Sulawesi Tengah/2024-12-28,18410.101784296556
Gula Konsumsi/Sulawesi Tengah/2024-12-29,18411.52271356595
Gula Konsumsi/Sulawesi Tengah/2024-12-30,18392.549494245202
Gula Konsumsi/Sulawesi Tengah/2024-12-31,18368.511300848215
