id,price
Tepung Terigu (Curah)/Jawa Timur/2024-10-01,9449.310322992798
Tepung Terigu (Curah)/Jawa Timur/2024-10-02,9384.810174914233
Tepung Terigu (Curah)/Jawa Timur/2024-10-03,9447.179736035616
Tepung Terigu (Curah)/Jawa Timur/2024-10-04,9422.7237365477
Tepung Terigu (Curah)/Jawa Timur/2024-10-05,9418.120763800322
Tepung Terigu (Curah)/Jawa Timur/2024-10-06,9452.280373061029
Tepung Terigu (Curah)/Jawa Timur/2024-10-07,9427.032796360198
Tepung Terigu (Curah)/Jawa Timur/2024-10-08,9477.65808038733
Tepung Terigu (Curah)/Jawa Timur/2024-10-09,9375.449410561456
Tepung Terigu (Curah)/Jawa Timur/2024-10-10,9421.630362846687
Tepung Terigu (Curah)/Jawa Timur/2024-10-11,9434.18418729872
Tepung Terigu (Curah)/Jawa Timur/2024-10-12,9449.239635268461
Tepung Terigu (Curah)/Jawa Timur/2024-10-13,9418.26431950059
Tepung Terigu (Curah)/Jawa Timur/2024-10-14,9363.413360734028
Tepung Terigu (Curah)/Jawa Timur/2024-10-15,9422.630108971603
Tepung Terigu (Curah)/Jawa Timur/2024-10-16,9392.003266128677
Tepung Terigu (Curah)/Jawa Timur/2024-10-17,9394.849990158387
Tepung Terigu (Curah)/Jawa Timur/2024-10-18,9428.088513518998
Tepung Terigu (Curah)/Jawa Timur/2024-10-19,9402.105822673882
Tepung Terigu (Curah)/Jawa Timur/2024-10-20,9427.639970906006
Tepung Terigu (Curah)/Jawa Timur/2024-10-21,9331.505372886124
Tepung Terigu (Curah)/Jawa Timur/2024-10-22,9365.520593764353
Tepung Terigu (Curah)/Jawa Timur/2024-10-23,9383.40680369111
Tepung Terigu (Curah)/Jawa Timur/2024-10-24,9415.213552238238
Tepung Terigu (Curah)/Jawa Timur/2024-10-25,9372.747879349674
Tepung Terigu (Curah)/Jawa Timur/2024-10-26,9341.17070000923
Tepung Terigu (Curah)/Jawa Timur/2024-10-27,9387.617789830872
Tepung Terigu (Curah)/Jawa Timur/2024-10-28,9352.07881458541
Tepung Terigu (Curah)/Jawa Timur/2024-10-29,9344.67595081191
Tepung Terigu (Curah)/Jawa Timur/2024-10-30,9415.554046000607
Tepung Terigu (Curah)/Jawa Timur/2024-10-31,9370.890636985549
Tepung Terigu (Curah)/Jawa Timur/2024-11-01,9388.083419745884
Tepung Terigu (Curah)/Jawa Timur/2024-11-02,9306.255318215186
Tepung Terigu (Curah)/Jawa Timur/2024-11-03,9328.549189491961
Tepung Terigu (Curah)/Jawa Timur/2024-11-04,9342.06194224376
Tepung Terigu (Curah)/Jawa Timur/2024-11-05,9368.16709213663
Tepung Terigu (Curah)/Jawa Timur/2024-11-06,9343.798041607053
Tepung Terigu (Curah)/Jawa Timur/2024-11-07,9293.656390350778
Tepung Terigu (Curah)/Jawa Timur/2024-11-08,9349.539892406789
Tepung Terigu (Curah)/Jawa Timur/2024-11-09,9319.365893743332
Tepung Terigu (Curah)/Jawa Timur/2024-11-10,9316.044606184025
Tepung Terigu (Curah)/Jawa Timur/2024-11-11,9362.682577936152
Tepung Terigu (Curah)/Jawa Timur/2024-11-12,9330.466895497571
Tepung Terigu (Curah)/Jawa Timur/2024-11-13,9361.883563880265
Tepung Terigu (Curah)/Jawa Timur/2024-11-14,9268.593870720171
Tepung Terigu (Curah)/Jawa Timur/2024-11-15,9302.794100755382
Tepung Terigu (Curah)/Jawa Timur/2024-11-16,9317.294789476087
Tepung Terigu (Curah)/Jawa Timur/2024-11-17,9341.25856856924
Tepung Terigu (Curah)/Jawa Timur/2024-11-18,9309.10121856497
Tepung Terigu (Curah)/Jawa Timur/2024-11-19,9262.929601232356
Tepung Terigu (Curah)/Jawa Timur/2024-11-20,9317.123884223098
Tepung Terigu (Curah)/Jawa Timur/2024-11-21,9285.16784760721
Tepung Terigu (Curah)/Jawa Timur/2024-11-22,9282.769855714358
Tepung Terigu (Curah)/Jawa Timur/2024-11-23,9332.054359059695
Tepung Terigu (Curah)/Jawa Timur/2024-11-24,9298.252920273737
Tepung Terigu (Curah)/Jawa Timur/2024-11-25,9323.306541560307
Tepung Terigu (Curah)/Jawa Timur/2024-11-26,9232.489827271182
Tepung Terigu (Curah)/Jawa Timur/2024-11-27,9263.022173056826
Tepung Terigu (Curah)/Jawa Timur/2024-11-28,9278.408641472051
Tepung Terigu (Curah)/Jawa Timur/2024-11-29,9305.76507066864
