id,price
Daging Ayam Ras/Lampung/2024-10-01,34561.95198330338
Daging Ayam Ras/Lampung/2024-10-02,34448.837038038444
Daging Ayam Ras/Lampung/2024-10-03,34436.057968717556
Daging Ayam Ras/Lampung/2024-10-04,34362.065880032256
Daging Ayam Ras/Lampung/2024-10-05,34221.6835249779
Daging Ayam Ras/Lampung/2024-10-06,34436.41426849856
Daging Ayam Ras/Lampung/2024-10-07,34605.029734331416
Daging Ayam Ras/Lampung/2024-10-08,34317.10616705936
Daging Ayam Ras/Lampung/2024-10-09,34218.13521866814
Daging Ayam Ras/Lampung/2024-10-10,34442.87439762141
Daging Ayam Ras/Lampung/2024-10-11,34501.240969786515
Daging Ayam Ras/Lampung/2024-10-12,34585.17572342144
Daging Ayam Ras/Lampung/2024-10-13,34542.60003151786
Daging Ayam Ras/Lampung/2024-10-14,34387.51778465421
Daging Ayam Ras/Lampung/2024-10-15,34446.16800278593
Daging Ayam Ras/Lampung/2024-10-16,34404.653288820235
Daging Ayam Ras/Lampung/2024-10-17,34153.68460780142
Daging Ayam Ras/Lampung/2024-10-18,34430.634232156175
Daging Ayam Ras/Lampung/2024-10-19,34550.5012817238
Daging Ayam Ras/Lampung/2024-10-20,34385.980908575846
Daging Ayam Ras/Lampung/2024-10-21,34218.432965953594
Daging Ayam Ras/Lampung/2024-10-22,34475.6408224651
Daging Ayam Ras/Lampung/2024-10-23,34543.91222723265
Daging Ayam Ras/Lampung/2024-10-24,34623.99112951285
Daging Ayam Ras/Lampung/2024-10-25,34616.170385845326
Daging Ayam Ras/Lampung/2024-10-26,34429.96586528357
Daging Ayam Ras/Lampung/2024-10-27,34503.534615783276
Daging Ayam Ras/Lampung/2024-10-28,34454.940105992144
Daging Ayam Ras/Lampung/2024-10-29,34308.64858772043
Daging Ayam Ras/Lampung/2024-10-30,34486.04910076424
Daging Ayam Ras/Lampung/2024-10-31,34808.47159035882
Daging Ayam Ras/Lampung/2024-11-01,34602.89281356201
Daging Ayam Ras/Lampung/2024-11-02,34332.9258917546
Daging Ayam Ras/Lampung/2024-11-03,34704.20331671928
Daging Ayam Ras/Lampung/2024-11-04,34743.921515641094
Daging Ayam Ras/Lampung/2024-11-05,34914.35797652479
Daging Ayam Ras/Lampung/2024-11-06,34869.47082904955
Daging Ayam Ras/Lampung/2024-11-07,34714.24216375304
Daging Ayam Ras/Lampung/2024-11-08,34758.20674875581
Daging Ayam Ras/Lampung/2024-11-09,34704.57383529118
Daging Ayam Ras/Lampung/2024-11-10,34526.49034315745
Daging Ayam Ras/Lampung/2024-11-11,34746.47645437082
Daging Ayam Ras/Lampung/2024-11-12,34959.86147178914
Daging Ayam Ras/Lampung/2024-11-13,34743.73939883182
Daging Ayam Ras/Lampung/2024-11-14,34555.71448839641
Daging Ayam Ras/Lampung/2024-11-15,34848.35561582231
Daging Ayam Ras/Lampung/2024-11-16,34902.572066715715
Daging Ayam Ras/Lampung/2024-11-17,35019.22352827622
Daging Ayam Ras/Lampung/2024-11-18,34986.86041424715
Daging Ayam Ras/Lampung/2024-11-19,34821.76318537644
Daging Ayam Ras/Lampung/2024-11-20,34879.42271140991
Daging Ayam Ras/Lampung/2024-11-21,34830.88665189505
Daging Ayam Ras/Lampung/2024-11-22,34642.015379931036
Daging Ayam Ras/Lampung/2024-11-23,34864.757280415724
Daging Ayam Ras/Lampung/2024-11-24,35086.13571598839
Daging Ayam Ras/Lampung/2024-11-25,34888.22603177714
Daging Ayam Ras/Lampung/2024-11-26,34679.872475918106
Daging Ayam Ras/Lampung/2024-11-27,34987.48361349349
Daging Ayam Ras/Lampung/2024-11-28,35041.10315225375
Daging Ayam Ras/Lampung/2024-11-29,35164.44587119023
Daging Ayam Ras/Lampung/2024-11-30,35135.133354844955
Daging Ayam Ras/Lampung/2024-12-01,34967.123739688
Daging Ayam Ras/Lampung/2024-12-02,35024.97660332738
Daging Ayam Ras/Lampung/2024-12-03,34974.793006054824
Daging Ayam Ras/Lampung/2024-12-04,34801.61790751584
Daging Ayam Ras/Lampung/2024-12-05,35010.439293568044
Daging Ayam Ras/Lampung/2024-12-06,35258.31744754401
Daging Ayam Ras/Lampung/2024-12-07,35052.3753444952
Daging Ayam Ras/Lampung/2024-12-08,34832.80777113863
